Year,StockItemName,Size,Color,Quantity,UnitPrice,LastCostPrice,UnitMargin,PctMargin,TotalUnitPrice,LineProfit,Category
2014,USB food flash drive - dessert 10 drive variety pack,NULL,NULL,1675,240.00,88.50,151.50,0.6312500000000000000,402000.00,253762.50,USB Devices
2014,USB food flash drive - dim sum 10 drive variety pack,NULL,NULL,1651,240.00,88.50,151.50,0.6312500000000000000,396240.00,250126.50,USB Devices
2014,USB food flash drive - donut,NULL,NULL,1634,32.00,12.00,20.00,0.6250000000000000000,52288.00,32680.00,USB Devices
2014,USB food flash drive - fortune cookie,NULL,NULL,1805,32.00,12.00,20.00,0.6250000000000000000,57760.00,36100.00,USB Devices
2014,USB food flash drive - hamburger,NULL,NULL,1466,32.00,12.00,20.00,0.6250000000000000000,46912.00,29320.00,USB Devices
2014,USB food flash drive - hot dog,NULL,NULL,1594,32.00,12.00,20.00,0.6250000000000000000,51008.00,31880.00,USB Devices
2014,USB food flash drive - pizza slice,NULL,NULL,1671,32.00,12.00,20.00,0.6250000000000000000,53472.00,33420.00,USB Devices
2014,USB food flash drive - shrimp cocktail,NULL,NULL,1915,32.00,12.00,20.00,0.6250000000000000000,61280.00,38300.00,USB Devices
2014,USB food flash drive - sushi roll,NULL,NULL,1694,32.00,12.00,20.00,0.6250000000000000000,54208.00,33880.00,USB Devices
2014,"USB missile launcher ",NULL,NULL,1778,25.00,9.50,15.50,0.6200000000000000000,44450.00,27559.00,USB Devices
2014,"USB rocket launcher ",NULL,Steel Gray,1752,25.00,9.50,15.50,0.6200000000000000000,43800.00,27156.00,USB Devices
2014,Void fill 100 L bag,100L,NULL,16350,12.50,6.00,6.50,0.5200000000000000000,204375.00,106275.00,Packaging
2014,Void fill 200 L bag,200L,NULL,16090,25.00,16.00,9.00,0.3600000000000000000,402250.00,144810.00,Packaging
2014,Void fill 300 L bag,300L,NULL,17390,37.50,18.00,19.50,0.5200000000000000000,652125.00,339105.00,Packaging
2014,Void fill 400 L bag,400L,NULL,17070,50.00,26.00,24.00,0.4800000000000000000,853500.00,409680.00,Packaging
2015,"""The Gu"" red shirt XML tag t-shirt",XXS,Black,23820,18.00,7.00,11.00,0.6111111111111111111,428760.00,262020.00,Clothing
2015,"""The Gu"" red shirt XML tag t-shirt",7XL,White,23640,18.00,8.50,9.50,0.5277777777777777777,425520.00,224580.00,Clothing
2015,"""The Gu"" red shirt XML tag t-shirt",7XL,Black,22824,18.00,8.50,9.50,0.5277777777777777777,410832.00,216828.00,Clothing
2015,"""The Gu"" red shirt XML tag t-shirt",3XL,White,22584,18.00,8.00,10.00,0.5555555555555555555,406512.00,225840.00,Clothing
2015,"""The Gu"" red shirt XML tag t-shirt",XS,Black,21972,18.00,7.00,11.00,0.6111111111111111111,395496.00,241692.00,Clothing
2015,"""The Gu"" red shirt XML tag t-shirt",6XL,Black,21924,18.00,8.00,10.00,0.5555555555555555555,394632.00,219240.00,Clothing
2015,"""The Gu"" red shirt XML tag t-shirt",XXL,White,21768,18.00,7.50,10.50,0.5833333333333333333,391824.00,228564.00,Clothing
2015,"""The Gu"" red shirt XML tag t-shirt",4XL,White,21744,18.00,8.00,10.00,0.5555555555555555555,391392.00,217440.00,Clothing
2015,"""The Gu"" red shirt XML tag t-shirt",M,Black,21708,18.00,7.00,11.00,0.6111111111111111111,390744.00,238788.00,Clothing
2015,"""The Gu"" red shirt XML tag t-shirt",3XL,Black,21708,18.00,8.00,10.00,0.5555555555555555555,390744.00,217080.00,Clothing
2015,"""The Gu"" red shirt XML tag t-shirt",3XS,Black,21648,18.00,7.00,11.00,0.6111111111111111111,389664.00,238128.00,Clothing
2015,"""The Gu"" red shirt XML tag t-shirt",6XL,White,21432,18.00,8.00,10.00,0.5555555555555555555,385776.00,214320.00,Clothing
2015,"""The Gu"" red shirt XML tag t-shirt",XL,White,21132,18.00,7.50,10.50,0.5833333333333333333,380376.00,221886.00,Clothing
2015,"""The Gu"" red shirt XML tag t-shirt",L,White,21120,18.00,7.00,11.00,0.6111111111111111111,380160.00,232320.00,Clothing
2015,"""The Gu"" red shirt XML tag t-shirt",5XL,Black,21084,18.00,8.00,10.00,0.5555555555555555555,379512.00,210840.00,Clothing
2015,"""The Gu"" red shirt XML tag t-shirt",S,Black,20928,18.00,7.00,11.00,0.6111111111111111111,376704.00,230208.00,Clothing
2015,"""The Gu"" red shirt XML tag t-shirt",L,Black,20652,18.00,7.00,11.00,0.6111111111111111111,371736.00,227172.00,Clothing
2015,"""The Gu"" red shirt XML tag t-shirt",S,White,20436,18.00,7.00,11.00,0.6111111111111111111,367848.00,224796.00,Clothing
2015,"""The Gu"" red shirt XML tag t-shirt",XXL,Black,20052,18.00,7.50,10.50,0.5833333333333333333,360936.00,210546.00,Clothing
2015,"""The Gu"" red shirt XML tag t-shirt",3XS,White,19728,18.00,7.00,11.00,0.6111111111111111111,355104.00,217008.00,Clothing
2015,"""The Gu"" red shirt XML tag t-shirt",M,White,12936,18.00,7.00,11.00,0.6111111111111111111,232848.00,142296.00,Clothing
2015,"""The Gu"" red shirt XML tag t-shirt",XL,Black,12564,18.00,7.50,10.50,0.5833333333333333333,226152.00,131922.00,Clothing
2015,"""The Gu"" red shirt XML tag t-shirt",XS,White,6780,18.00,7.00,11.00,0.6111111111111111111,122040.00,74580.00,Clothing
2015,"""The Gu"" red shirt XML tag t-shirt",4XL,Black,5556,18.00,8.00,10.00,0.5555555555555555555,100008.00,55560.00,Clothing
2015,"""The Gu"" red shirt XML tag t-shirt",XXS,White,5268,18.00,7.00,11.00,0.6111111111111111111,94824.00,57948.00,Clothing
2015,"""The Gu"" red shirt XML tag t-shirt",5XL,White,5016,18.00,8.00,10.00,0.5555555555555555555,90288.00,50160.00,Clothing
2015,10 mm Anti static bubble wrap,50m,Blue,20320,99.00,45.00,54.00,0.5454545454545454545,2011680.00,1097280.00,Packaging
2015,10 mm Anti static bubble wrap,20m,Blue,18130,42.00,23.00,19.00,0.4523809523809523809,761460.00,344470.00,Packaging
2015,10 mm Anti static bubble wrap,10m,Blue,17100,26.00,17.00,9.00,0.3461538461538461538,444600.00,153900.00,Packaging
2015,10 mm Double sided bubble wrap,50m,NULL,18090,105.00,56.00,49.00,0.4666666666666666666,1899450.00,886410.00,Packaging
2015,10 mm Double sided bubble wrap,10m,NULL,17220,15.00,7.50,7.50,0.5000000000000000000,258300.00,129150.00,Packaging
2015,10 mm Double sided bubble wrap,20m,NULL,16290,30.00,14.00,16.00,0.5333333333333333333,488700.00,260640.00,Packaging
2015,20 mm Anti static bubble wrap,50m,Blue,19740,102.00,55.00,47.00,0.4607843137254901960,2013480.00,927780.00,Packaging
2015,20 mm Anti static bubble wrap,20m,Blue,16160,45.00,21.00,24.00,0.5333333333333333333,727200.00,387840.00,Packaging
2015,20 mm Anti static bubble wrap,10m,Blue,15580,29.00,12.00,17.00,0.5862068965517241379,451820.00,264860.00,Packaging
2015,20 mm Double sided bubble wrap,20m,NULL,20430,33.00,15.00,18.00,0.5454545454545454545,674190.00,367740.00,Packaging
2015,20 mm Double sided bubble wrap,50m,NULL,19380,108.00,16.00,92.00,0.8518518518518518518,2093040.00,1782960.00,Packaging
2015,20 mm Double sided bubble wrap,10m,NULL,17840,18.00,8.00,10.00,0.5555555555555555555,321120.00,178400.00,Packaging
2015,3 kg Courier post bag,300x190x95mm,NULL,49125,0.66,0.36,0.30,0.4545454545454545454,32422.50,14737.50,Packaging
2015,32 mm Anti static bubble wrap,50m,Blue,19320,105.00,47.00,58.00,0.5523809523809523809,2028600.00,1120560.00,Packaging
2015,32 mm Anti static bubble wrap,20m,Blue,18240,48.00,23.00,25.00,0.5208333333333333333,875520.00,456000.00,Packaging
2015,32 mm Anti static bubble wrap,10m,Blue,17750,32.00,16.00,16.00,0.5000000000000000000,568000.00,284000.00,Packaging
2015,32 mm Double sided bubble wrap,10m,NULL,19980,22.00,9.90,12.10,0.5500000000000000000,439560.00,241758.00,Packaging
2015,32 mm Double sided bubble wrap,20m,NULL,19420,37.00,14.00,23.00,0.6216216216216216216,718540.00,446660.00,Packaging
2015,32 mm Double sided bubble wrap,50m,NULL,17410,112.00,59.00,53.00,0.4732142857142857142,1949920.00,922730.00,Packaging
2015,Air cushion film 200mmx100mm,325m,NULL,1922,87.00,35.00,52.00,0.5977011494252873563,167214.00,99944.00,Packaging
2015,Air cushion film 200mmx200mm,325m,NULL,1962,90.00,54.00,36.00,0.4000000000000000000,176580.00,70632.00,Packaging
2015,"Air cushion machine ",NULL,NULL,1747,1899.00,1140.00,759.00,0.3996840442338072669,3317553.00,1325973.00,Packaging
2015,Alien officer hoodie,3XL,Black,1928,35.00,17.00,18.00,0.5142857142857142857,67480.00,34704.00,Clothing
2015,Alien officer hoodie,XXL,Black,1805,35.00,17.00,18.00,0.5142857142857142857,63175.00,32490.00,Clothing
2015,Alien officer hoodie,5XL,Black,1769,35.00,17.00,18.00,0.5142857142857142857,61915.00,31842.00,Clothing
2015,Alien officer hoodie,4XL,Black,1755,35.00,17.00,18.00,0.5142857142857142857,61425.00,31590.00,Clothing
2015,Alien officer hoodie,XL,Black,1639,35.00,17.00,18.00,0.5142857142857142857,57365.00,29502.00,Clothing
2015,Animal with big feet slippers,XL,NULL,2021,32.00,8.50,23.50,0.7343750000000000000,64672.00,47493.50,Clothing
2015,Animal with big feet slippers,L,NULL,1752,32.00,8.00,24.00,0.7500000000000000000,56064.00,42048.00,Clothing
2015,Animal with big feet slippers,S,NULL,1742,32.00,8.00,24.00,0.7500000000000000000,55744.00,41808.00,Clothing
2015,Animal with big feet slippers,M,NULL,1681,32.00,8.00,24.00,0.7500000000000000000,53792.00,40344.00,Clothing
2015,Black and orange fragile despatch tape,48mmx75m,NULL,64224,3.70,1.80,1.90,0.5135135135135135135,237628.80,122025.60,Packaging
2015,Black and orange fragile despatch tape,48mmx100m,NULL,56808,4.10,2.30,1.80,0.4390243902439024390,232912.80,102254.40,Packaging
2015,Black and orange glass with care despatch tape,48mmx100m,NULL,43800,4.10,2.00,2.10,0.5121951219512195121,179580.00,91980.00,Packaging
2015,Black and orange glass with care despatch tape,48mmx75m,NULL,14136,3.70,1.60,2.10,0.5675675675675675675,52303.20,29685.60,Packaging
2015,Black and orange handle with care despatch tape,48mmx75m,NULL,45768,3.70,1.30,2.40,0.6486486486486486486,169341.60,109843.20,Packaging
2015,Black and orange handle with care despatch tape,48mmx100m,NULL,40800,4.10,2.00,2.10,0.5121951219512195121,167280.00,85680.00,Packaging
2015,Black and orange this way up despatch tape,48mmx100m,NULL,45624,4.10,1.95,2.15,0.5243902439024390243,187058.40,98091.60,Packaging
2015,Black and orange this way up despatch tape,48mmx75m,NULL,43440,3.70,1.70,2.00,0.5405405405405405405,160728.00,86880.00,Packaging
2015,Black and yellow heavy despatch tape,48mmx100m,NULL,49080,4.10,2.40,1.70,0.4146341463414634146,201228.00,83436.00,Packaging
2015,Black and yellow heavy despatch tape,48mmx75m,NULL,45816,3.70,1.50,2.20,0.5945945945945945945,169519.20,100795.20,Packaging
2015,Bubblewrap dispenser,1.5m,Red,2089,240.00,110.00,130.00,0.5416666666666666666,501360.00,271570.00,Packaging
2015,Bubblewrap dispenser,1.5m,Black,1860,240.00,110.00,130.00,0.5416666666666666666,446400.00,241800.00,Packaging
2015,Bubblewrap dispenser,1.5m,Blue,1764,240.00,110.00,130.00,0.5416666666666666666,423360.00,229320.00,Packaging
2015,Clear packaging tape,48mmx75m,NULL,46644,2.90,1.70,1.20,0.4137931034482758620,135267.60,55972.80,Packaging
2015,Clear packaging tape,48mmx100m,NULL,37540,3.50,1.80,1.70,0.4857142857142857142,131390.00,63818.00,Packaging
2015,"DBA joke mug - daaaaaa-ta ",NULL,Black,1820,13.00,4.50,8.50,0.6538461538461538461,23660.00,15470.00,Mugs
2015,"DBA joke mug - daaaaaa-ta ",NULL,White,1817,13.00,4.50,8.50,0.6538461538461538461,23621.00,15444.50,Mugs
2015,"DBA joke mug - I will get you in order ",NULL,White,1841,13.00,4.50,8.50,0.6538461538461538461,23933.00,15648.50,Mugs
2015,"DBA joke mug - I will get you in order ",NULL,Black,1819,13.00,4.50,8.50,0.6538461538461538461,23647.00,15461.50,Mugs
2015,"DBA joke mug - it depends ",NULL,White,1965,13.00,4.50,8.50,0.6538461538461538461,25545.00,16702.50,Mugs
2015,"DBA joke mug - it depends ",NULL,Black,1885,13.00,4.50,8.50,0.6538461538461538461,24505.00,16022.50,Mugs
2015,"DBA joke mug - mind if I join you? ",NULL,White,1988,13.00,4.50,8.50,0.6538461538461538461,25844.00,16898.00,Mugs
2015,"DBA joke mug - mind if I join you? ",NULL,Black,1637,13.00,4.50,8.50,0.6538461538461538461,21281.00,13914.50,Mugs
2015,"DBA joke mug - SELECT caffeine FROM mug ",NULL,White,1841,13.00,4.50,8.50,0.6538461538461538461,23933.00,15648.50,Mugs
2015,"DBA joke mug - SELECT caffeine FROM mug ",NULL,Black,1768,13.00,4.50,8.50,0.6538461538461538461,22984.00,15028.00,Mugs
2015,"DBA joke mug - two types of DBAs ",NULL,Black,1826,13.00,4.50,8.50,0.6538461538461538461,23738.00,15521.00,Mugs
2015,"DBA joke mug - two types of DBAs ",NULL,White,1746,13.00,4.50,8.50,0.6538461538461538461,22698.00,14841.00,Mugs
2015,"DBA joke mug - you might be a DBA if ",NULL,Black,1869,13.00,4.50,8.50,0.6538461538461538461,24297.00,15886.50,Mugs
2015,"DBA joke mug - you might be a DBA if ",NULL,White,1804,13.00,4.50,8.50,0.6538461538461538461,23452.00,15334.00,Mugs
2015,"Developer joke mug - (hip, hip, array) ",NULL,White,1953,13.00,4.50,8.50,0.6538461538461538461,25389.00,16600.50,Mugs
2015,"Developer joke mug - (hip, hip, array) ",NULL,Black,1803,13.00,4.50,8.50,0.6538461538461538461,23439.00,15325.50,Mugs
2015,"Developer joke mug - a foo walks into a bar ",NULL,White,1807,13.00,4.50,8.50,0.6538461538461538461,23491.00,15359.50,Mugs
2015,"Developer joke mug - a foo walks into a bar ",NULL,Black,1601,13.00,4.50,8.50,0.6538461538461538461,20813.00,13608.50,Mugs
2015,"Developer joke mug - fun was unexpected at this time ",NULL,White,1944,13.00,4.50,8.50,0.6538461538461538461,25272.00,16524.00,Mugs
2015,"Developer joke mug - fun was unexpected at this time ",NULL,Black,1934,13.00,4.50,8.50,0.6538461538461538461,25142.00,16439.00,Mugs
2015,"Developer joke mug - inheritance is the OO way to become wealthy ",NULL,Black,2003,13.00,4.50,8.50,0.6538461538461538461,26039.00,17025.50,Mugs
2015,"Developer joke mug - inheritance is the OO way to become wealthy ",NULL,White,1759,13.00,4.50,8.50,0.6538461538461538461,22867.00,14951.50,Mugs
2015,"Developer joke mug - Oct 31 = Dec 25 ",NULL,White,1889,13.00,4.50,8.50,0.6538461538461538461,24557.00,16056.50,Mugs
2015,"Developer joke mug - Oct 31 = Dec 25 ",NULL,Black,1886,13.00,4.50,8.50,0.6538461538461538461,24518.00,16031.00,Mugs
2015,"Developer joke mug - old C developers never die ",NULL,Black,1871,13.00,4.50,8.50,0.6538461538461538461,24323.00,15903.50,Mugs
2015,"Developer joke mug - old C developers never die ",NULL,White,1811,13.00,4.50,8.50,0.6538461538461538461,23543.00,15393.50,Mugs
2015,"Developer joke mug - that's a hardware problem ",NULL,Black,2020,13.00,4.50,8.50,0.6538461538461538461,26260.00,17170.00,Mugs
2015,"Developer joke mug - that's a hardware problem ",NULL,White,1802,13.00,4.50,8.50,0.6538461538461538461,23426.00,15317.00,Mugs
2015,"Developer joke mug - there are 10 types of people in the world ",NULL,White,2020,13.00,4.50,8.50,0.6538461538461538461,26260.00,17170.00,Mugs
2015,"Developer joke mug - there are 10 types of people in the world ",NULL,Black,1784,13.00,4.50,8.50,0.6538461538461538461,23192.00,15164.00,Mugs
2015,"Developer joke mug - this code was generated by a tool ",NULL,White,1934,13.00,4.50,8.50,0.6538461538461538461,25142.00,16439.00,Mugs
2015,"Developer joke mug - this code was generated by a tool ",NULL,Black,1873,13.00,4.50,8.50,0.6538461538461538461,24349.00,15920.50,Mugs
2015,"Developer joke mug - understanding recursion requires understanding recursion ",NULL,White,1845,13.00,4.50,8.50,0.6538461538461538461,23985.00,15682.50,Mugs
2015,"Developer joke mug - understanding recursion requires understanding recursion ",NULL,Black,1667,13.00,4.50,8.50,0.6538461538461538461,21671.00,14169.50,Mugs
2015,"Developer joke mug - when your hammer is C++ ",NULL,White,1877,13.00,4.50,8.50,0.6538461538461538461,24401.00,15954.50,Mugs
2015,"Developer joke mug - when your hammer is C++ ",NULL,Black,1704,13.00,4.50,8.50,0.6538461538461538461,22152.00,14484.00,Mugs
2015,Dinosaur battery-powered slippers,L,NULL,2034,32.00,8.00,24.00,0.7500000000000000000,65088.00,48816.00,Clothing
2015,Dinosaur battery-powered slippers,M,NULL,1919,32.00,8.00,24.00,0.7500000000000000000,61408.00,46056.00,Clothing
2015,Dinosaur battery-powered slippers,S,NULL,1858,32.00,8.00,24.00,0.7500000000000000000,59456.00,44592.00,Clothing
2015,Dinosaur battery-powered slippers,XL,NULL,1831,32.00,8.50,23.50,0.7343750000000000000,58592.00,43028.50,Clothing
2015,Express post box 5kg,350x280x130mm,NULL,46600,0.95,0.45,0.50,0.5263157894736842105,44270.00,23300.00,Packaging
2015,Furry animal socks,M,NULL,22992,5.00,1.50,3.50,0.7000000000000000000,114960.00,80472.00,Clothing
2015,Furry animal socks,XL,NULL,22440,5.00,1.50,3.50,0.7000000000000000000,112200.00,78540.00,Clothing
2015,Furry animal socks,L,NULL,21840,5.00,1.50,3.50,0.7000000000000000000,109200.00,76440.00,Clothing
2015,Furry animal socks,S,NULL,21144,5.00,1.50,3.50,0.7000000000000000000,105720.00,74004.00,Clothing
2015,Furry gorilla with big eyes slippers,M,Black,1899,32.00,8.00,24.00,0.7500000000000000000,60768.00,45576.00,Clothing
2015,Furry gorilla with big eyes slippers,L,Black,1898,32.00,8.00,24.00,0.7500000000000000000,60736.00,45552.00,Clothing
2015,Furry gorilla with big eyes slippers,S,Black,1887,32.00,8.00,24.00,0.7500000000000000000,60384.00,45288.00,Clothing
2015,Furry gorilla with big eyes slippers,XL,Black,1827,32.00,8.50,23.50,0.7343750000000000000,58464.00,42934.50,Clothing
2015,Halloween skull mask,L,Steel Gray,23736,18.00,15.00,3.00,0.1666666666666666666,427248.00,71208.00,Clothing
2015,Halloween skull mask,S,Steel Gray,22284,18.00,15.00,3.00,0.1666666666666666666,401112.00,66852.00,Clothing
2015,Halloween skull mask,XL,Steel Gray,22128,18.00,15.00,3.00,0.1666666666666666666,398304.00,66384.00,Clothing
2015,Halloween skull mask,M,Steel Gray,20472,18.00,15.00,3.00,0.1666666666666666666,368496.00,61416.00,Clothing
2015,Halloween zombie mask,XL,Light Brown,22620,18.00,19.00,-1.00,-0.0555555555555555555,407160.00,-22620.00,Clothing
2015,Halloween zombie mask,L,Light Brown,22080,18.00,19.00,-1.00,-0.0555555555555555555,397440.00,-22080.00,Clothing
2015,Halloween zombie mask,M,Light Brown,21660,18.00,19.00,-1.00,-0.0555555555555555555,389880.00,-21660.00,Clothing
2015,Halloween zombie mask,S,Light Brown,21276,18.00,19.00,-1.00,-0.0555555555555555555,382968.00,-21276.00,Clothing
2015,"IT joke mug - hardware: part of the computer that can be kicked ",NULL,Black,1991,13.00,4.50,8.50,0.6538461538461538461,25883.00,16923.50,Mugs
2015,"IT joke mug - hardware: part of the computer that can be kicked ",NULL,White,1751,13.00,4.50,8.50,0.6538461538461538461,22763.00,14883.50,Mugs
2015,"IT joke mug - keyboard not found … press F1 to continue ",NULL,Black,1872,13.00,4.50,8.50,0.6538461538461538461,24336.00,15912.00,Mugs
2015,"IT joke mug - keyboard not found … press F1 to continue ",NULL,White,1737,13.00,4.50,8.50,0.6538461538461538461,22581.00,14764.50,Mugs
2015,"IT joke mug - that behavior is by design ",NULL,Black,1798,13.00,4.50,8.50,0.6538461538461538461,23374.00,15283.00,Mugs
2015,"IT joke mug - that behavior is by design ",NULL,White,1706,13.00,4.50,8.50,0.6538461538461538461,22178.00,14501.00,Mugs
2015,Large  replacement blades,18mm,NULL,16420,4.30,2.05,2.25,0.5232558139534883720,70606.00,36945.00,Packaging
2015,Large sized bubblewrap roll,50m,NULL,17610,24.00,13.00,11.00,0.4583333333333333333,422640.00,193710.00,Packaging
2015,Medium sized bubblewrap roll,20m,NULL,18320,20.00,10.00,10.00,0.5000000000000000000,366400.00,183200.00,Packaging
2015,"Office cube periscope ",NULL,Black,16020,18.50,11.25,7.25,0.3918918918918918918,296370.00,116145.00,Toys
2015,Ogre battery-powered slippers,S,NULL,2047,32.00,8.00,24.00,0.7500000000000000000,65504.00,49128.00,Clothing
2015,Ogre battery-powered slippers,XL,NULL,1967,32.00,8.50,23.50,0.7343750000000000000,62944.00,46224.50,Clothing
2015,Ogre battery-powered slippers,L,NULL,1878,32.00,8.00,24.00,0.7500000000000000000,60096.00,45072.00,Clothing
2015,Ogre battery-powered slippers,M,NULL,1813,32.00,8.00,24.00,0.7500000000000000000,58016.00,43512.00,Clothing
2015,"Pack of 12 action figures ",NULL,NULL,1845,16.00,5.50,10.50,0.6562500000000000000,29520.00,19372.50,Toys
2015,"Pack of 12 action figures ",NULL,NULL,1749,16.00,5.50,10.50,0.6562500000000000000,27984.00,18364.50,Toys
2015,"Pack of 12 action figures ",NULL,NULL,1624,16.00,5.50,10.50,0.6562500000000000000,25984.00,17052.00,Toys
2015,Packing knife with metal insert blade,9mm,NULL,9255,1.89,0.90,0.99,0.5238095238095238095,17491.95,9162.45,Packaging
2015,Packing knife with metal insert blade,18mm,NULL,8450,2.40,1.20,1.20,0.5000000000000000000,20280.00,10140.00,Packaging
2015,Permanent marker blacknib,5mm,NULL,22368,2.70,1.70,1.00,0.3703703703703703703,60393.60,22368.00,Packaging
2015,Permanent marker bluenib,5mm,NULL,24900,2.70,1.70,1.00,0.3703703703703703703,67230.00,24900.00,Packaging
2015,Permanent marker rednib,5mm,NULL,22896,2.70,1.70,1.00,0.3703703703703703703,61819.20,22896.00,Packaging
2015,Plush shark slippers,M,Steel Gray,2029,32.00,8.00,24.00,0.7500000000000000000,64928.00,48696.00,Clothing
2015,Plush shark slippers,XL,Steel Gray,1859,32.00,8.50,23.50,0.7343750000000000000,59488.00,43686.50,Clothing
2015,Plush shark slippers,L,Steel Gray,1813,32.00,8.00,24.00,0.7500000000000000000,58016.00,43512.00,Clothing
2015,Plush shark slippers,S,Steel Gray,1753,32.00,8.00,24.00,0.7500000000000000000,56096.00,42072.00,Clothing
2015,RC big wheel monster truck with remote control,1/50 scale,Black,1646,45.00,15.50,29.50,0.6555555555555555555,74070.00,48557.00,Toys
2015,RC toy sedan car with remote control,1/50 scale,Black,1876,25.00,12.50,12.50,0.5000000000000000000,46900.00,23450.00,Toys
2015,RC toy sedan car with remote control,1/50 scale,NULL,1772,25.00,12.50,12.50,0.5000000000000000000,44300.00,22150.00,Toys
2015,RC toy sedan car with remote control,1/50 scale,Red,1763,25.00,12.50,12.50,0.5000000000000000000,44075.00,22037.50,Toys
2015,RC toy sedan car with remote control,1/50 scale,Blue,1753,25.00,12.50,12.50,0.5000000000000000000,43825.00,21912.50,Toys
2015,RC toy sedan car with remote control,1/50 scale,NULL,1752,25.00,12.50,12.50,0.5000000000000000000,43800.00,21900.00,Toys
2015,RC toy sedan car with remote control,1/50 scale,Yellow,1739,25.00,12.50,12.50,0.5000000000000000000,43475.00,21737.50,Toys
2015,RC vintage American toy coupe with remote control,1/50 scale,Red,2028,30.00,15.00,15.00,0.5000000000000000000,60840.00,30420.00,Toys
2015,RC vintage American toy coupe with remote control,1/50 scale,Black,1943,30.00,15.00,15.00,0.5000000000000000000,58290.00,29145.00,Toys
2015,Red and white urgent  heavy despatch tape,48mmx100m,NULL,37104,4.10,2.05,2.05,0.5000000000000000000,152126.40,76063.20,Packaging
2015,Red and white urgent despatch tape,48mmx75m,NULL,45144,3.70,1.60,2.10,0.5675675675675675675,167032.80,94802.40,Packaging
2015,Ride on big wheel monster truck,1/12 scale,Black,1779,345.00,205.00,140.00,0.4057971014492753623,613755.00,249060.00,Toys
2015,Ride on toy sedan car,1/12 scale,Blue,1978,230.00,145.00,85.00,0.3695652173913043478,454940.00,168130.00,Toys
2015,Ride on toy sedan car,1/12 scale,NULL,1978,230.00,145.00,85.00,0.3695652173913043478,454940.00,168130.00,Toys
2015,Ride on toy sedan car,1/12 scale,Yellow,1891,230.00,145.00,85.00,0.3695652173913043478,434930.00,160735.00,Toys
2015,Ride on toy sedan car,1/12 scale,Black,1870,230.00,145.00,85.00,0.3695652173913043478,430100.00,158950.00,Toys
2015,Ride on toy sedan car,1/12 scale,NULL,1752,230.00,145.00,85.00,0.3695652173913043478,402960.00,148920.00,Toys
2015,Ride on toy sedan car,1/12 scale,Red,1693,230.00,145.00,85.00,0.3695652173913043478,389390.00,143905.00,Toys
2015,Ride on vintage American toy coupe,1/12 scale,Black,1956,285.00,155.00,130.00,0.4561403508771929824,557460.00,254280.00,Toys
2015,Ride on vintage American toy coupe,1/12 scale,Red,1916,285.00,155.00,130.00,0.4561403508771929824,546060.00,249080.00,Toys
2015,Shipping carton,279x254x217mm,NULL,46800,1.11,0.60,0.51,0.4594594594594594594,51948.00,23868.00,Packaging
2015,Shipping carton,413x285x187mm,NULL,46550,1.05,0.55,0.50,0.4761904761904761904,48877.50,23275.00,Packaging
2015,Shipping carton,356x229x229mm,NULL,46200,1.14,0.56,0.58,0.5087719298245614035,52668.00,26796.00,Packaging
2015,Shipping carton,480x270x320mm,NULL,45600,2.74,1.20,1.54,0.5620437956204379562,124944.00,70224.00,Packaging
2015,Shipping carton,356x356x279mm,NULL,45425,2.04,1.05,0.99,0.4852941176470588235,92667.00,44970.75,Packaging
2015,Shipping carton,457x279x279mm,NULL,43650,1.28,0.60,0.68,0.5312500000000000000,55872.00,29682.00,Packaging
2015,Shipping carton,457x457x457mm,NULL,42775,2.10,1.10,1.00,0.4761904761904761904,89827.50,42775.00,Packaging
2015,Shipping carton,229x229x229mm,NULL,41025,1.05,0.55,0.50,0.4761904761904761904,43076.25,20512.50,Packaging
2015,Shipping carton,500x310x310mm,NULL,39975,2.55,1.10,1.45,0.5686274509803921568,101936.25,57963.75,Packaging
2015,Shipping carton,305x305x305mm,NULL,18125,3.50,1.90,1.60,0.4571428571428571428,63437.50,29000.00,Packaging
2015,Small sized bubblewrap roll,10m,NULL,19160,4.50,2.20,2.30,0.5111111111111111111,86220.00,44068.00,Packaging
2015,Smallreplacement blades,9mm,NULL,17190,4.10,2.60,1.50,0.3658536585365853658,70479.00,25785.00,Packaging
2015,Superhero action jacket,3XL,Blue,2008,34.00,24.00,10.00,0.2941176470588235294,68272.00,20080.00,Toys
2015,Superhero action jacket,XS,Blue,1924,25.00,19.00,6.00,0.2400000000000000000,48100.00,11544.00,Toys
2015,Superhero action jacket,M,Blue,1910,30.00,22.00,8.00,0.2666666666666666666,57300.00,15280.00,Toys
2015,Superhero action jacket,XXL,Blue,1887,30.00,22.00,8.00,0.2666666666666666666,56610.00,15096.00,Toys
2015,Superhero action jacket,XXS,Blue,1823,25.00,19.00,6.00,0.2400000000000000000,45575.00,10938.00,Toys
2015,Superhero action jacket,S,Blue,1820,25.00,19.00,6.00,0.2400000000000000000,45500.00,10920.00,Toys
2015,Superhero action jacket,XL,Blue,1798,30.00,22.00,8.00,0.2666666666666666666,53940.00,14384.00,Toys
2015,Superhero action jacket,L,Blue,1780,30.00,22.00,8.00,0.2666666666666666666,53400.00,14240.00,Toys
2015,Superhero action jacket,5XL,Blue,1692,34.00,24.00,10.00,0.2941176470588235294,57528.00,16920.00,Toys
